Commit,DW_Smell,IDS_Smell,IS_Smell,LT_Smell,MIM_Smell
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.92,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.93,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.94,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
0.95,0.0,0.0,0.0,0.0,1.0
